编码,名称,上级编码,上级名称,起始日期,终止日期,别名编码,别名名称,级别
652301,昌吉市,652300,昌吉回族自治州,31/12/2002,31/08/2013,652301,昌吉市,区县
652302,阜康市,652300,昌吉回族自治州,31/12/2002,31/08/2013,652302,阜康市,区县
652303,米泉市,652300,昌吉回族自治州,31/12/2002,31/12/2007,652303,米泉市,区县
652323,呼图壁县,652300,昌吉回族自治州,31/12/2002,31/08/2013,652323,呼图壁县,区县
652324,玛纳斯县,652300,昌吉回族自治州,31/12/2002,31/08/2013,652324,玛纳斯县,区县
652325,奇台县,652300,昌吉回族自治州,31/12/2002,31/08/2013,652325,奇台县,区县
652327,吉木萨尔县,652300,昌吉回族自治州,31/12/2002,31/08/2013,652327,吉木萨尔县,区县
652328,木垒哈萨克自治县,652300,昌吉回族自治州,31/12/2002,31/08/2013,652328,木垒哈萨克自治县,区县
652700,博尔塔拉蒙古自治州,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652700,博尔塔拉蒙古自治州,地级市（区）
652701,博乐市,652700,博尔塔拉蒙古自治州,31/12/2002,31/08/2013,652701,博乐市,区县
652702,阿拉山口市,652700,博尔塔拉蒙古自治州,31/10/2012,31/08/2013,652702,阿拉山口市,区县
652722,精河县,652700,博尔塔拉蒙古自治州,31/12/2002,31/08/2013,652722,精河县,区县
652723,温泉县,652700,博尔塔拉蒙古自治州,31/12/2002,31/08/2013,652723,温泉县,区县
652800,巴音郭楞蒙古自治州,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652800,巴音郭楞蒙古自治州,地级市（区）
652801,库尔勒市,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652801,库尔勒市,区县
652822,轮台县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652822,轮台县,区县
652823,尉犁县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652823,尉犁县,区县
652824,若羌县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652824,若羌县,区县
652825,且末县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652825,且末县,区县
652826,焉耆回族自治县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652826,焉耆回族自治县,区县
652827,和静县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652827,和静县,区县
652828,和硕县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652828,和硕县,区县
652829,博湖县,652800,巴音郭楞蒙古自治州,31/12/2002,31/08/2013,652829,博湖县,区县
652900,阿克苏地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652900,阿克苏地区,地级市（区）
652901,阿克苏市,652900,阿克苏地区,31/12/2002,31/08/2013,652901,阿克苏市,区县
652922,温宿县,652900,阿克苏地区,31/12/2002,31/08/2013,652922,温宿县,区县
652923,库车县,652900,阿克苏地区,31/12/2002,31/08/2013,652923,库车县,区县
652924,沙雅县,652900,阿克苏地区,31/12/2002,31/08/2013,652924,沙雅县,区县
652925,新和县,652900,阿克苏地区,31/12/2002,31/08/2013,652925,新和县,区县
652926,拜城县,652900,阿克苏地区,31/12/2002,31/08/2013,652926,拜城县,区县
652927,乌什县,652900,阿克苏地区,31/12/2002,31/08/2013,652927,乌什县,区县
652928,阿瓦提县,652900,阿克苏地区,31/12/2002,31/08/2013,652928,阿瓦提县,区县
652929,柯坪县,652900,阿克苏地区,31/12/2002,31/08/2013,652929,柯坪县,区县
653000,克孜勒苏柯尔克孜自治州,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,653000,克孜勒苏柯尔克孜自治州,地级市（区）
653001,阿图什市,653000,克孜勒苏柯尔克孜自治州,31/12/2002,31/08/2013,653001,阿图什市,区县
653022,阿克陶县,653000,克孜勒苏柯尔克孜自治州,31/12/2002,31/08/2013,653022,阿克陶县,区县
653023,阿合奇县,653000,克孜勒苏柯尔克孜自治州,31/12/2002,31/08/2013,653023,阿合奇县,区县
653024,乌恰县,653000,克孜勒苏柯尔克孜自治州,31/12/2002,31/08/2013,653024,乌恰县,区县
653100,喀什地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,653100,喀什地区,地级市（区）
653101,喀什市,653100,喀什地区,31/12/2002,31/08/2013,653101,喀什市,区县
653121,疏附县,653100,喀什地区,31/12/2002,31/08/2013,653121,疏附县,区县
653122,疏勒县,653100,喀什地区,31/12/2002,31/08/2013,653122,疏勒县,区县
653123,英吉沙县,653100,喀什地区,31/12/2002,31/08/2013,653123,英吉沙县,区县
653124,泽普县,653100,喀什地区,31/12/2002,31/08/2013,653124,泽普县,区县
653125,莎车县,653100,喀什地区,31/12/2002,31/08/2013,653125,莎车县,区县
653126,叶城县,653100,喀什地区,31/12/2002,31/08/2013,653126,叶城县,区县
653127,麦盖提县,653100,喀什地区,31/12/2002,31/08/2013,653127,麦盖提县,区县
653128,岳普湖县,653100,喀什地区,31/12/2002,31/08/2013,653128,岳普湖县,区县
653129,伽师县,653100,喀什地区,31/12/2002,31/08/2013,653129,伽师县,区县
653130,巴楚县,653100,喀什地区,31/12/2002,31/08/2013,653130,巴楚县,区县
653131,塔什库尔干塔吉克自治县,653100,喀什地区,31/12/2002,31/08/2013,653131,塔什库尔干塔吉克自治县,区县
653200,和田地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,653200,和田地区,地级市（区）
653201,和田市,653200,和田地区,31/12/2002,31/08/2013,653201,和田市,区县
653221,和田县,653200,和田地区,31/12/2002,31/08/2013,653221,和田县,区县
653222,墨玉县,653200,和田地区,31/12/2002,31/08/2013,653222,墨玉县,区县
653223,皮山县,653200,和田地区,31/12/2002,31/08/2013,653223,皮山县,区县
653224,洛浦县,653200,和田地区,31/12/2002,31/08/2013,653224,洛浦县,区县
653225,策勒县,653200,和田地区,31/12/2002,31/08/2013,653225,策勒县,区县
653226,于田县,653200,和田地区,31/12/2002,31/08/2013,653226,于田县,区县
653227,民丰县,653200,和田地区,31/12/2002,31/08/2013,653227,民丰县,区县
654000,伊犁哈萨克自治州,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,654000,伊犁哈萨克自治州,地级市（区）
654002,伊宁市,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654002,伊宁市,区县
654003,奎屯市,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654003,奎屯市,区县
654021,伊宁县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654021,伊宁县,区县
654022,察布查尔锡伯自治县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654022,察布查尔锡伯自治县,区县
654023,霍城县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654023,霍城县,区县
654024,巩留县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654024,巩留县,区县
654025,新源县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654025,新源县,区县
654026,昭苏县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654026,昭苏县,区县
654027,特克斯县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654027,特克斯县,区县
654028,尼勒克县,654000,伊犁哈萨克自治州,31/12/2002,31/08/2013,654028,尼勒克县,区县
654200,塔城地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,654200,塔城地区,地级市（区）
654201,塔城市,654200,塔城地区,31/12/2002,31/08/2013,654201,塔城市,区县
654202,乌苏市,654200,塔城地区,31/12/2002,31/08/2013,654202,乌苏市,区县
654221,额敏县,654200,塔城地区,31/12/2002,31/08/2013,654221,额敏县,区县
654223,沙湾县,654200,塔城地区,31/12/2002,31/08/2013,654223,沙湾县,区县
654224,托里县,654200,塔城地区,31/12/2002,31/08/2013,654224,托里县,区县
654225,裕民县,654200,塔城地区,31/12/2002,31/08/2013,654225,裕民县,区县
654226,和布克赛尔蒙古自治县,654200,塔城地区,31/12/2002,31/08/2013,654226,和布克赛尔蒙古自治县,区县
654300,阿勒泰地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,654300,阿勒泰地区,地级市（区）
654301,阿勒泰市,654300,阿勒泰地区,31/12/2002,31/08/2013,654301,阿勒泰市,区县
654321,布尔津县,654300,阿勒泰地区,31/12/2002,31/08/2013,654321,布尔津县,区县
654322,富蕴县,654300,阿勒泰地区,31/12/2002,31/08/2013,654322,富蕴县,区县
654323,福海县,654300,阿勒泰地区,31/12/2002,31/08/2013,654323,福海县,区县
654324,哈巴河县,654300,阿勒泰地区,31/12/2002,31/08/2013,654324,哈巴河县,区县
654325,青河县,654300,阿勒泰地区,31/12/2002,31/08/2013,654325,青河县,区县
654326,吉木乃县,654300,阿勒泰地区,31/12/2002,31/08/2013,654326,吉木乃县,区县
654400,乌昌地区,650000,新疆维吾尔自治区,01/01/1949,01/01/2008,654400,乌昌地区,地级市（区）
654500,伊犁地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,654500,伊犁地区,地级市（区）
659001,石河子市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,659001,石河子市,省直辖县
659002,阿拉尔市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,659002,阿拉尔市,省直辖县
659003,图木舒克市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,659003,图木舒克市,省直辖县
659004,五家渠市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,659004,五家渠市,省直辖县
710000,台湾省,710000,台湾省,31/12/2002,31/08/2013,710000,台湾省,省
711000,台中市,710000,台湾省,31/12/1999,31/12/2099,711000,台中市,地级市（区）
712000,桃园市,710000,台湾省,31/12/1999,31/12/2099,712000,桃园市,地级市（区）
810000,香港特别行政区,810000,香港特别行政区,31/12/2002,31/08/2013,810000,香港特别行政区,省
820000,澳门特别行政区,820000,澳门特别行政区,31/12/2002,31/08/2013,820000,澳门特别行政区,省
830100,美国,830100,美国,01/01/2000,01/01/2099,830100,美国,
830200,加拿大,830200,加拿大,01/01/2000,01/01/2099,830200,加拿大,
830300,英国,830300,英国,01/01/2000,01/01/2099,830300,英国,
830400,法国,830400,法国,01/01/2000,01/01/2099,830400,法国,
830500,苏联,830500,苏联,01/01/2000,01/01/2099,830500,苏联,
830600,日本,830600,日本,01/01/2000,01/01/2099,830600,日本,
830700,联邦德国（西德）,830700,联邦德国（西德）,01/01/2000,01/01/2099,830700,联邦德国（西德）,
830800,民主德国（东德）,830800,民主德国（东德）,01/01/2000,01/01/2099,830800,民主德国（东德）,
830900,捷克斯洛伐克,830900,捷克斯洛伐克,01/01/2000,01/01/2099,830900,捷克斯洛伐克,
831000,韩国,831000,韩国,01/01/2000,01/01/2099,831000,韩国,
831100,朝鲜,831100,朝鲜,01/01/2000,01/01/2099,831100,朝鲜,
831101,阿富汗,831101,阿富汗,01/01/2000,01/01/2099,831101,阿富汗,
831102,阿尔巴尼亚,831102,阿尔巴尼亚,01/01/2000,01/01/2099,831102,阿尔巴尼亚,
831103,安道尔,831103,安道尔,01/01/2000,01/01/2099,831103,安道尔,
831104,安哥拉,831104,安哥拉,01/01/2000,01/01/2099,831104,安哥拉,
831105,安圭拉,831105,安圭拉,01/01/2000,01/01/2099,831105,安圭拉,
831106,安提瓜和巴布达,831106,安提瓜和巴布达,01/01/2000,01/01/2099,831106,安提瓜和巴布达,
831107,阿根廷,831107,阿根廷,01/01/2000,01/01/2099,831107,阿根廷,
831108,亚美尼亚,831108,亚美尼亚,01/01/2000,01/01/2099,831108,亚美尼亚,
831109,阿鲁巴,831109,阿鲁巴,01/01/2000,01/01/2099,831109,阿鲁巴,
831110,澳大利亚,831110,澳大利亚,01/01/2000,01/01/2099,831110,澳大利亚,
831111,奥地利,831111,奥地利,01/01/2000,01/01/2099,831111,奥地利,
831112,阿塞拜疆,831112,阿塞拜疆,01/01/2000,01/01/2099,831112,阿塞拜疆,
831113,阿联酋,831113,阿联酋,01/01/2000,01/01/2099,831113,阿联酋,
831114,巴哈马,831114,巴哈马,01/01/2000,01/01/2099,831114,巴哈马,
831115,巴林,831115,巴林,01/01/2000,01/01/2099,831115,巴林,
831116,孟加拉,831116,孟加拉,01/01/2000,01/01/2099,831116,孟加拉,
831117,巴巴多斯,831117,巴巴多斯,01/01/2000,01/01/2099,831117,巴巴多斯,
831118,白俄罗斯,831118,白俄罗斯,01/01/2000,01/01/2099,831118,白俄罗斯,
831119,伯利兹,831119,伯利兹,01/01/2000,01/01/2099,831119,伯利兹,
831120,比利时,831120,比利时,01/01/2000,01/01/2099,831120,比利时,
831121,贝宁,831121,贝宁,01/01/2000,01/01/2099,831121,贝宁,
831122,百慕大,831122,百慕大,01/01/2000,01/01/2099,831122,百慕大,
831123,不丹,831123,不丹,01/01/2000,01/01/2099,831123,不丹,
831124,玻利维亚,831124,玻利维亚,01/01/2000,01/01/2099,831124,玻利维亚,
831125,波黑,831125,波黑,01/01/2000,01/01/2099,831125,波黑,
831126,博茨瓦纳,831126,博茨瓦纳,01/01/2000,01/01/2099,831126,博茨瓦纳,
831127,布维岛,831127,布维岛,01/01/2000,01/01/2099,831127,布维岛,
831128,巴西,831128,巴西,01/01/2000,01/01/2099,831128,巴西,
831129,文莱,831129,文莱,01/01/2000,01/01/2099,831129,文莱,
831130,保加利亚,831130,保加利亚,01/01/2000,01/01/2099,831130,保加利亚,
831131,布其纳法索,831131,布其纳法索,01/01/2000,01/01/2099,831131,布其纳法索,
831132,布隆迪,831132,布隆迪,01/01/2000,01/01/2099,831132,布隆迪,
831133,白俄罗斯,831133,白俄罗斯,01/01/2000,01/01/2099,831133,白俄罗斯,
831134,喀麦隆,831134,喀麦隆,01/01/2000,01/01/2099,831134,喀麦隆,
831135,佛得角,831135,佛得角,01/01/2000,01/01/2099,831135,佛得角,
831136,中非共和国,831136,中非共和国,01/01/2000,01/01/2099,831136,中非共和国,
831137,智利,831137,智利,01/01/2000,01/01/2099,831137,智利,
831138,圣诞岛,831138,圣诞岛,01/01/2000,01/01/2099,831138,圣诞岛,
831139,可可岛,831139,可可岛,01/01/2000,01/01/2099,831139,可可岛,
831140,哥伦比亚,831140,哥伦比亚,01/01/2000,01/01/2099,831140,哥伦比亚,
831141,瑞士,831141,瑞士,01/01/2000,01/01/2099,831141,瑞士,
831142,刚果,831142,刚果,01/01/2000,01/01/2099,831142,刚果,
831143,库克群岛,831143,库克群岛,01/01/2000,01/01/2099,831143,库克群岛,
831144,哥斯达黎加,831144,哥斯达黎加,01/01/2000,01/01/2099,831144,哥斯达黎加,
831145,象牙海岸,831145,象牙海岸,01/01/2000,01/01/2099,831145,象牙海岸,
831146,古巴,831146,古巴,01/01/2000,01/01/2099,831146,古巴,
831147,塞浦路斯,831147,塞浦路斯,01/01/2000,01/01/2099,831147,塞浦路斯,
831148,捷克共和国,831148,捷克共和国,01/01/2000,01/01/2099,831148,捷克共和国,
831149,丹麦,831149,丹麦,01/01/2000,01/01/2099,831149,丹麦,
831150,吉布提,831150,吉布提,01/01/2000,01/01/2099,831150,吉布提,
831151,多明哥,831151,多明哥,01/01/2000,01/01/2099,831151,多明哥,
831152,多米尼加,831152,多米尼加,01/01/2000,01/01/2099,831152,多米尼加,
831153,阿尔及利亚,831153,阿尔及利亚,01/01/2000,01/01/2099,831153,阿尔及利亚,
831154,厄瓜多尔,831154,厄瓜多尔,01/01/2000,01/01/2099,831154,厄瓜多尔,
831155,埃及,831155,埃及,01/01/2000,01/01/2099,831155,埃及,
831156,西撒哈拉,831156,西撒哈拉,01/01/2000,01/01/2099,831156,西撒哈拉,
831157,西班牙,831157,西班牙,01/01/2000,01/01/2099,831157,西班牙,
831158,爱沙尼亚,831158,爱沙尼亚,01/01/2000,01/01/2099,831158,爱沙尼亚,
831159,埃塞俄比亚,831159,埃塞俄比亚,01/01/2000,01/01/2099,831159,埃塞俄比亚,
831160,斐济,831160,斐济,01/01/2000,01/01/2099,831160,斐济,
831161,福克兰群岛,831161,福克兰群岛,01/01/2000,01/01/2099,831161,福克兰群岛,
831162,芬兰,831162,芬兰,01/01/2000,01/01/2099,831162,芬兰,
831163,密克罗尼西亚,831163,密克罗尼西亚,01/01/2000,01/01/2099,831163,密克罗尼西亚,
831164,加蓬,831164,加蓬,01/01/2000,01/01/2099,831164,加蓬,
831165,赤道几内亚,831165,赤道几内亚,01/01/2000,01/01/2099,831165,赤道几内亚,
831166,法属圭亚那,831166,法属圭亚那,01/01/2000,01/01/2099,831166,法属圭亚那,
831167,冈比亚,831167,冈比亚,01/01/2000,01/01/2099,831167,冈比亚,
831168,格鲁吉亚,831168,格鲁吉亚,01/01/2000,01/01/2099,831168,格鲁吉亚,
831169,加纳,831169,加纳,01/01/2000,01/01/2099,831169,加纳,
831170,直布罗陀,831170,直布罗陀,01/01/2000,01/01/2099,831170,直布罗陀,
831171,希腊,831171,希腊,01/01/2000,01/01/2099,831171,希腊,
831172,格陵兰,831172,格陵兰,01/01/2000,01/01/2099,831172,格陵兰,
831173,格林纳达,831173,格林纳达,01/01/2000,01/01/2099,831173,格林纳达,
831174,瓜德罗普,831174,瓜德罗普,01/01/2000,01/01/2099,831174,瓜德罗普,
831175,关岛,831175,关岛,01/01/2000,01/01/2099,831175,关岛,
831176,危地马拉,831176,危地马拉,01/01/2000,01/01/2099,831176,危地马拉,
831177,几内亚,831177,几内亚,01/01/2000,01/01/2099,831177,几内亚,
831178,几内亚比绍,831178,几内亚比绍,01/01/2000,01/01/2099,831178,几内亚比绍,
831179,圭亚那,831179,圭亚那,01/01/2000,01/01/2099,831179,圭亚那,
831180,克罗地亚,831180,克罗地亚,01/01/2000,01/01/2099,831180,克罗地亚,
831181,海地,831181,海地,01/01/2000,01/01/2099,831181,海地,
831182,洪都拉斯,831182,洪都拉斯,01/01/2000,01/01/2099,831182,洪都拉斯,
831183,中国香港,831183,中国香港,01/01/2000,01/01/2099,831183,中国香港,
831184,匈牙利,831184,匈牙利,01/01/2000,01/01/2099,831184,匈牙利,
831185,冰岛,831185,冰岛,01/01/2000,01/01/2099,831185,冰岛,
