编码,名称,归属大类,别名,名称,别名归属大类
5182,中国铁路工程总公司,中央企业,5182,中国铁路工程总公司,中央企业
5183,中国铁道建筑总公司,中央企业,5183,中国铁道建筑总公司,中央企业
5184,中国铝业股份有限公司,中央企业,5184,中国铝业股份有限公司,中央企业
5185,中国铝业集团公司,中央企业,5185,中国铝业集团公司,中央企业
5186,中国银联股份有限公司,中央企业,5186,中国银联股份有限公司,中央企业
5187,中国长江三峡集团公司,中央企业,5187,中国长江三峡集团公司,中央企业
5188,中央汇金投资有限责任公司,中央企业,5188,中央汇金投资有限责任公司,中央企业
5189,中铁股份有限公司,中央企业,5189,中铁股份有限公司,中央企业
5190,华夏银行股份有限责任公司,中央企业,5190,华夏银行股份有限责任公司,中央企业
5191,国家电网公司,中央企业,5191,国家电网公司,中央企业
5192,国营八二一厂,中央企业,5192,国营八二一厂,中央企业
5193,国营第七八九厂,中央企业,5193,国营第七八九厂,中央企业
5194,国铁路总公司,中央企业,5194,国铁路总公司,中央企业
5195,宝山钢铁股份有限公司,中央企业,5195,宝山钢铁股份有限公司,中央企业
5196,宝山钢铁（集团）公司,中央企业,5196,宝山钢铁（集团）公司,中央企业
5197,新合作商贸连锁有限公司,中央企业,5197,新合作商贸连锁有限公司,中央企业
6718,中国合作经济学会,行业协会_人民团体,6718,中国合作经济学会,行业协会_人民团体
6719,中国桥牌协会,行业协会_人民团体,6719,中国桥牌协会,行业协会_人民团体
6720,中国注册会计师协会,行业协会_人民团体,6720,中国注册会计师协会,行业协会_人民团体
6721,中国银行业协会,行业协会_人民团体,6721,中国银行业协会,行业协会_人民团体
6722,中日友好协会,行业协会_人民团体,6722,中日友好协会,行业协会_人民团体
6723,本科学技术振兴事业团,行业协会_人民团体,6723,本科学技术振兴事业团,行业协会_人民团体
6724,海峡两岸经济贸易协调会,行业协会_人民团体,6724,海峡两岸经济贸易协调会,行业协会_人民团体
6725,重庆市学生联合会,行业协会_人民团体,6725,重庆市学生联合会,行业协会_人民团体
9433,七零三厂,地方企业,9433,七零三厂,地方企业
9434,上海《大公报》社,地方企业,9434,上海《大公报》社,地方企业
9435,上海城市合作银行,地方企业,9435,上海城市合作银行,地方企业
9436,上海市化工进出口公司,地方企业,9436,上海市化工进出口公司,地方企业
9437,上海德泰模型工场,地方企业,9437,上海德泰模型工场,地方企业
9438,上海汽轮厂,地方企业,9438,上海汽轮厂,地方企业
9439,上海生物化学制药厂,地方企业,9439,上海生物化学制药厂,地方企业
9440,上海申能电力开发公司,地方企业,9440,上海申能电力开发公司,地方企业
9441,上海电影制片厂,地方企业,9441,上海电影制片厂,地方企业
9442,上海电影总公司,地方企业,9442,上海电影总公司,地方企业
9443,东北内蒙古煤矿集团公司,地方企业,9443,东北内蒙古煤矿集团公司,地方企业
9444,东北轻合金有限责任公司,地方企业,9444,东北轻合金有限责任公司,地方企业
9445,东风街道机电厂,地方企业,9445,东风街道机电厂,地方企业
9446,中国广东核电集团有限公司,地方企业,9446,中国广东核电集团有限公司,地方企业
9447,丹阳轧钢厂,地方企业,9447,丹阳轧钢厂,地方企业
9448,信阳土产公司,地方企业,9448,信阳土产公司,地方企业
9449,北京东方红医疗器械厂,地方企业,9449,北京东方红医疗器械厂,地方企业
9450,北京东方红炼油厂,地方企业,9450,北京东方红炼油厂,地方企业
9451,北京市一轻总公司,地方企业,9451,北京市一轻总公司,地方企业
9452,北京水利工程总队,地方企业,9452,北京水利工程总队,地方企业
9453,北京玻璃仪器厂,地方企业,9453,北京玻璃仪器厂,地方企业
9454,北京玻璃总厂,地方企业,9454,北京玻璃总厂,地方企业
9455,北京第二机床厂,地方企业,9455,北京第二机床厂,地方企业
9456,华联房地产开发公司,地方企业,9456,华联房地产开发公司,地方企业
9457,南京化学工业公司,地方企业,9457,南京化学工业公司,地方企业
9458,南京市建筑公司,地方企业,9458,南京市建筑公司,地方企业
9459,南漳钢铁厂,地方企业,9459,南漳钢铁厂,地方企业
9460,四川长虹电器股份有限公司,地方企业,9460,四川长虹电器股份有限公司,地方企业
9461,国营一二三厂,地方企业,9461,国营一二三厂,地方企业
9462,国营七七七厂,地方企业,9462,国营七七七厂,地方企业
9463,国营六一八厂（北京永定机械厂）,地方企业,9463,国营六一八厂（北京永定机械厂）,地方企业
9464,大冶农机厂,地方企业,9464,大冶农机厂,地方企业
9465,大冶钢铁厂,地方企业,9465,大冶钢铁厂,地方企业
9466,大庆油田有限责任公司,地方企业,9466,大庆油田有限责任公司,地方企业
9467,安徽博微长安电子有限公司,地方企业,9467,安徽博微长安电子有限公司,地方企业
9468,安徽四创电子股份有限公司,地方企业,9468,安徽四创电子股份有限公司,地方企业
9469,宜阳油汞厂,地方企业,9469,宜阳油汞厂,地方企业
9470,宝鸡桥梁厂,地方企业,9470,宝鸡桥梁厂,地方企业
9471,山东电力集团公司,地方企业,9471,山东电力集团公司,地方企业
9472,山东鲁能集团,地方企业,9472,山东鲁能集团,地方企业
9473,山丹煤矿,地方企业,9473,山丹煤矿,地方企业
9474,岭澳核电有限公司,地方企业,9474,岭澳核电有限公司,地方企业
9475,平阴国棉纺织厂,地方企业,9475,平阴国棉纺织厂,地方企业
9476,广三核筹建办,地方企业,9476,广三核筹建办,地方企业
9477,广东大宝山矿,地方企业,9477,广东大宝山矿,地方企业
9478,广东核电合营有限公司,地方企业,9478,广东核电合营有限公司,地方企业
9479,广二核筹建办,地方企业,9479,广二核筹建办,地方企业
9480,广州民政工业公司,地方企业,9480,广州民政工业公司,地方企业
9481,广州电焊机厂,地方企业,9481,广州电焊机厂,地方企业
9482,新海发电厂,地方企业,9482,新海发电厂,地方企业
9483,无锡油泵油嘴厂,地方企业,9483,无锡油泵油嘴厂,地方企业
9484,日本野村证券公司,地方企业,9484,日本野村证券公司,地方企业
9485,春兰（集团）公司,地方企业,9485,春兰（集团）公司,地方企业
9486,木厂铺农场,地方企业,9486,木厂铺农场,地方企业
9487,机械化施工公司,地方企业,9487,机械化施工公司,地方企业
9488,榆树屯化工厂,地方企业,9488,榆树屯化工厂,地方企业
9489,汉中地区电机制造厂,地方企业,9489,汉中地区电机制造厂,地方企业
9490,江苏省农垦农工商联合总公司,地方企业,9490,江苏省农垦农工商联合总公司,地方企业
9491,汪清县食品厂,地方企业,9491,汪清县食品厂,地方企业
9492,沈阳黎明航空发动机集团公司,地方企业,9492,沈阳黎明航空发动机集团公司,地方企业
9493,泰州冷气设备厂,地方企业,9493,泰州冷气设备厂,地方企业
9494,泰州机械冶金工业公司,地方企业,9494,泰州机械冶金工业公司,地方企业
9495,泰州林机厂,地方企业,9495,泰州林机厂,地方企业
9496,浦江电表厂,地方企业,9496,浦江电表厂,地方企业
9497,海尔集团公司,地方企业,9497,海尔集团公司,地方企业
9498,海燕电影制片厂,地方企业,9498,海燕电影制片厂,地方企业
9499,深圳证券交易所,地方企业,9499,深圳证券交易所,地方企业
9500,潍坊染厂,地方企业,9500,潍坊染厂,地方企业
9501,潢湖农场,地方企业,9501,潢湖农场,地方企业
9502,牧工商总公司,地方企业,9502,牧工商总公司,地方企业
9503,琴岛海尔集团公司,地方企业,9503,琴岛海尔集团公司,地方企业
9504,白杨河电厂,地方企业,9504,白杨河电厂,地方企业
9505,神华东胜精煤公司,地方企业,9505,神华东胜精煤公司,地方企业
9506,神华神东煤炭公司,地方企业,9506,神华神东煤炭公司,地方企业
9507,美岭企业总公司,地方企业,9507,美岭企业总公司,地方企业
9508,苏北建筑工程公司,地方企业,9508,苏北建筑工程公司,地方企业
9509,虹口打字机社,地方企业,9509,虹口打字机社,地方企业
9510,西藏澎波农场,地方企业,9510,西藏澎波农场,地方企业
9511,贝尔有限公司,地方企业,9511,贝尔有限公司,地方企业
9512,邮电工业总厂,地方企业,9512,邮电工业总厂,地方企业
9513,金川有色金属公司,地方企业,9513,金川有色金属公司,地方企业
9514,金湖县农机厂,地方企业,9514,金湖县农机厂,地方企业
9515,金陵石油化学总公司,地方企业,9515,金陵石油化学总公司,地方企业
9516,镇海机械厂,地方企业,9516,镇海机械厂,地方企业
9517,长春二二八厂,地方企业,9517,长春二二八厂,地方企业
9518,长春露天煤矿设计院,地方企业,9518,长春露天煤矿设计院,地方企业
9519,长水供销社,地方企业,9519,长水供销社,地方企业
9520,门头沟煤矿,地方企业,9520,门头沟煤矿,地方企业
9521,陕西钢厂,地方企业,9521,陕西钢厂,地方企业
9522,青岛国棉八厂,地方企业,9522,青岛国棉八厂,地方企业
9523,青岛国棉六厂,地方企业,9523,青岛国棉六厂,地方企业
9524,青岛市家用电器工业公司,地方企业,9524,青岛市家用电器工业公司,地方企业
9525,青岛建筑五金厂,地方企业,9525,青岛建筑五金厂,地方企业
9526,青岛电冰箱厂,地方企业,9526,青岛电冰箱厂,地方企业
9527,青岛电冰箱总厂,地方企业,9527,青岛电冰箱总厂,地方企业
9528,静安区饮食公司,地方企业,9528,静安区饮食公司,地方企业
7263,丹阳湖军垦农场,军队,7263,丹阳湖军垦农场,军队
7264,华中支前司令部,军队,7264,华中支前司令部,军队
7265,新郑县支前司令部,军队,7265,新郑县支前司令部,军队
7266,解放军3032部队,军队,7266,解放军3032部队,军队
7267,解放军6409部队丹阳湖农场,军队,7267,解放军6409部队丹阳湖农场,军队
7268,解放军三五三三工厂,军队,7268,解放军三五三三工厂,军队
7269,解放军后字二七六部队,军队,7269,解放军后字二七六部队,军队
7270,解放军报社,军队,7270,解放军报社,军队
7796,上海发电设备成套设计研究所,其他,7796,上海发电设备成套设计研究所,其他
7797,上海汽轮厂,其他,7797,上海汽轮厂,其他
7798,中国工程物理研究院,其他,7798,中国工程物理研究院,其他
7799,中国煤炭报社,其他,7799,中国煤炭报社,其他
7800,中国肢体伤残康复研究中心,其他,7800,中国肢体伤残康复研究中心,其他
7801,中山医科大学附属第一医院,其他,7801,中山医科大学附属第一医院,其他
7802,北京化工研究院,其他,7802,北京化工研究院,其他
7803,北京医疗器械研究所,其他,7803,北京医疗器械研究所,其他
7804,北京协和医院,其他,7804,北京协和医院,其他
7805,北京纺织科学研究所,其他,7805,北京纺织科学研究所,其他
7806,华南热带作物产品加工研究所,其他,7806,华南热带作物产品加工研究所,其他
7807,华南热带作物研究院,其他,7807,华南热带作物研究院,其他
7808,发展中国家科学院,其他,7808,发展中国家科学院,其他
7809,国际标准化组织,其他,7809,国际标准化组织,其他
7810,广济县文曲剧团,其他,7810,广济县文曲剧团,其他
7811,抚顺石油研究所,其他,7811,抚顺石油研究所,其他
7812,美国威斯汀豪斯公司,其他,7812,美国威斯汀豪斯公司,其他
7813,群众艺术馆,其他,7813,群众艺术馆,其他
7814,自动化研究所,其他,7814,自动化研究所,其他
7815,长春电影制片厂,其他,7815,长春电影制片厂,其他
9904,一都镇,基层组织,9904,一都镇,基层组织
9905,七坊公社,基层组织,9905,七坊公社,基层组织
9906,七坊区,基层组织,9906,七坊区,基层组织
9907,上乐村乡,基层组织,9907,上乐村乡,基层组织
